token	logprob	sentence_id
 threats	-8.67318	61
		
 using	-5.916296	61
		
 illegal	-5.0138774	61
		
 methods	-1.090906	61
		
.	-1.0210912	61
		
My		62
		
 friend	-4.2511916	62
		
 remembers	-9.261583	62
		
 what	-5.217058	62
		
 the	-3.1560845	62
		
 government	-6.7825775	62
		
 collected	-9.720254	62
		
 about	-4.346018	62
		
 foreign	-8.59464	62
		
 threats	-5.8036823	62
		
 using	-7.955495	62
		
 illegal	-5.6696362	62
		
 methods	-2.2673678	62
		
.	-1.4682355	62
		
My		63
		
 friend	-4.251555	63
		
 remembers	-9.259831	63
		
 that	-2.150774	63
		
 the	-2.3678598	63
		
 government	-6.999209	63
		
 collected	-7.684375	63
		
 about	-4.9063826	63
		
 foreign	-12.47157	63
		
 threats	-10.642771	63
		
 using	-7.425521	63
		
 illegal	-5.9390326	63
		
 methods	-1.2413857	63
		
.	-1.1529361	63
		
The		64
		
 newspaper	-8.602485	64
		
 said	-2.2798367	64
		
 what	-8.220494	64
		
 the	-2.7993941	64
		
 neighbors	-7.704822	64
		
 sold	-10.670535	64
		
 a	-6.4685373	64
		
 convertible	-11.969914	64
		
 to	-2.9552474	64
		
 the	-2.0303206	64
		
 new	-5.8699093	64
		
 couple	-2.9820478	64
		
 last	-4.98438	64
		
 month	-1.709648	64
		
.	-0.74272805	64
		
The		65
		
 newspaper	-8.602779	65
		
 said	-2.2806516	65
		
 that	-1.8084985	65
		
 the	-1.6195698	65
		
 neighbors	-9.987632	65
		
 sold	-8.936171	65
		
 a	-3.7327735	65
		
 convertible	-9.806951	65
		
 to	-2.2642703	65
		
 the	-1.840571	65
		
 new	-6.1051693	65
		
 couple	-3.008376	65
		
 last	-4.5120444	65
		
 month	-1.6464981	65
		
.	-0.7926589	65
		
The		66
		
 newspaper	-8.602728	66
		
 said	-2.282089	66
		
 what	-8.216939	66
		
 the	-2.8033721	66
		
 neighbors	-7.700897	66
		
 sold	-10.654261	66
		
 to	-1.8487623	66
		
 the	-0.942184	66
		
 new	-6.340305	66
		
 couple	-4.2298317	66
		
 last	-6.018126	66
		
 month	-2.134689	66
		
.	-6.0358872	66
		
The		67
		
 newspaper	-8.602761	67
		
 said	-2.279812	67
		
 that	-1.8085058	67
		
 the	-1.6220495	67
		
 neighbors	-9.985647	67
		
 sold	-8.929971	67
		
 to	-4.7646627	67
		
 the	-1.1061653	67
		
 new	-5.118819	67
		
 couple	-5.1885567	67
		
 last	-4.996003	67
		
 month	-2.433394	67
		
.	-1.261077	67
		
Our		68
		
 neighbor	-9.056043	68
		
 said	-4.6368036	68
		
 what	-7.0257583	68
		
 the	-3.3330474	68
		
 student	-8.752875	68
		
 sent	-8.223935	68
		
 a	-4.6383114	68
		
 package	-6.848219	68
		
 to	-0.79728395	68
		
 her	-1.704868	68
		
 mother	-4.9670315	68
		
 over	-7.065117	68
		
 a	-2.3309374	68
		
 week	-1.3484724	68
		
 ago	-0.06812336	68
		
.	-1.4902868	68
		
Our		69
		
 neighbor	-9.055713	69
		
 said	-4.643801	69
		
 that	-1.9164368	69
		
 the	-2.1338472	69
		
 student	-7.546772	69
		
 sent	-7.94981	69
		
 a	-1.8006991	69
		
 package	-5.881331	69
		
 to	-0.8131346	69
		
 her	-1.9464886	69
		
 mother	-2.564907	69
		
 over	-6.9333234	69
		
 a	-2.5104303	69
		
 week	-1.3678333	69
		
 ago	-0.0670145	69
		
.	-1.447834	69
		
Our		70
		
 neighbor	-9.055837	70
		
 said	-4.6417828	70
		
 what	-7.026145	70
		
 the	-3.3300426	70
		
 student	-8.750618	70
		
 sent	-8.237133	70
		
 to	-1.6641341	70
		
 her	-1.5076609	70
		
 mother	-4.6619143	70
		
 over	-6.042131	70
		
 a	-3.586048	70
		
 week	-3.8118417	70
		
 ago	-0.14566128	70
		
.	-2.759501	70
		
Our		71
		
 neighbor	-9.0556135	71
		
 said	-4.633912	71
		
 that	-1.9162068	71
		
 the	-2.1350217	71
		
 student	-7.5484576	71
		
 sent	-7.955868	71
		
 to	-2.707219	71
		
 her	-4.3877068	71
		
 mother	-4.6891336	71
		
 over	-6.4141617	71
		
 a	-3.0755227	71
		
 week	-4.083521	71
		
 ago	-0.09686508	71
		
.	-2.2473106	71
		
My		72
		
 friend	-4.251806	72
		
 told	-4.5786266	72
		
 me	-0.09030705	72
		
 who	-8.10769	72
		
 the	-2.7337313	72
		
 university	-10.549337	72
		
 hired	-5.2514725	72
		
 a	-6.1403737	72
		
 new	-2.4604251	72
		
 administrator	-6.0980916	72
		
 to	-1.8593973	72
		
 help	-2.9437094	72
		
 with	-1.5434027	72
		
 increased	-8.979713	72
		
 enrollment	-1.1630874	72
		
 for	-3.9723392	72
		
 the	-0.8698441	72
		
 following	-5.3217645	72
		
 year	-0.592857	72
		
.	-0.41742194	72
		
My		73
		
 friend	-4.2510157	73
		
 told	-4.5762386	73
		
 me	-0.09091198	73
		
 that	-1.3905331	73
		
 the	-2.3942375	73
		
 university	-7.1899867	73
		
 hired	-5.937655	73
		
 a	-1.0395759	73
		
 new	-1.6638832	73
		
 administrator	-5.2238884	73
		
 to	-1.7483681	73
		
 help	-2.6390378	73
		
 with	-1.6286256	73
		
 increased	-8.946465	73
		
 enrollment	-0.9478394	73
		
 for	-4.1486125	73
		
 the	-0.63869154	73
		
 following	-4.596687	73
		
 year	-0.5962164	73
		
.	-0.3542971	73
		
My		74
		
 friend	-4.2513847	74
		
 told	-4.5757046	74
		
 me	-0.090475366	74
		
 who	-8.100457	74
		
 the	-2.7339602	74
		
 university	-10.543099	74
		
 hired	-5.2544613	74
		
 to	-1.1880841	74
		
 help	-4.0996127	74
		
 with	-1.8058761	74
		
 increased	-10.203206	74
		
 enrollment	-1.3489628	74
		
 for	-3.8700488	74
		
 the	-0.8281501	74
		
 following	-5.7403684	74
		
 year	-0.49766943	74
		
.	-0.67358327	74
		
My		75
		
 friend	-4.2514963	75
		
 told	-4.5856085	75
		
 me	-0.09104005	75
		
 that	-1.3915092	75
		
 the	-2.396868	75
		
 university	-7.190935	75
		
 hired	-5.9393373	75
		
 to	-7.8677807	75
		
 help	-3.740352	75
		
 with	-1.5460962	75
		
 increased	-9.648574	75
		
 enrollment	-1.0366473	75
		
 for	-3.6903377	75
		
 the	-0.8411494	75
		
 following	-5.962437	75
		
 year	-0.46372783	75
		
.	-2.817399	75
		
She		76
		
 can	-5.414695	76
		
 not	-5.311497	76
		
 believe	-4.2803435	76
		
 what	-2.435318	76
		
 my	-7.118617	76
		
 good	-7.33618	76
		
 friend	-1.2269301	76
		
 stole	-8.800397	76
		
 a	-4.786098	76
		
 candy	-6.0100627	76
		
 bar	-0.6589706	76
		
 from	-1.0176011	76
		
 the	-0.9042626	76
		
 store	-1.3225932	76
		
 when	-4.2531567	76
		
 he	-1.0605673	76
		
 was	-0.21977855	76
		
 young	-3.1891522	76
		
.	-0.48790774	76
		
She		77
		
 can	-5.414224	77
		
 not	-5.3279786	77
		
 believe	-4.2805405	77
		
 that	-1.5471591	77
		
 my	-5.6698074	77
		
 good	-7.118565	77
		
 friend	-1.1895072	77
		
 stole	-7.1854916	77
		
 a	-3.422964	77
		
 candy	-5.8363233	77
		
 bar	-0.40475753	77
		
 from	-0.98232	77
		
 the	-0.7926304	77
		
 store	-1.3016585	77
		
 when	-3.6277554	77
		
 he	-1.197674	77
		
 was	-0.12774685	77
		
 young	-3.9990416	77
		
.	-0.4472637	77
		
She		78
		
 can	-5.4149485	78
		
 not	-5.3242836	78
		
 believe	-4.282933	78
		
 what	-2.4393718	78
		
 my	-7.104939	78
		
 good	-7.329955	78
		
 friend	-1.2250475	78
		
 stole	-8.78877	78
		
 from	-0.78266394	78
		
 the	-2.5910864	78
		
 store	-2.4469144	78
		
 when	-5.3158574	78
		
 he	-1.530462	78
		
 was	-1.172653	78
		
 young	-4.1744504	78
		
.	-0.683458	78
		
She		79
		
 can	-5.414702	79
		
 not	-5.3305383	79
		
 believe	-4.285743	79
		
 that	-1.5483781	79
		
 my	-5.686962	79
		
 good	-7.1250286	79
		
 friend	-1.1993669	79
		
 stole	-7.160743	79
		
 from	-2.2050643	79
		
 the	-3.4792264	79
		
 store	-2.9381394	79
		
 when	-5.2101455	79
		
 he	-1.6889508	79
		
 was	-1.3095756	79
		
 young	-4.927055	79
		
.	-0.7887392	79
		
Our		80
		
 neighbor	-9.056215	80
		
 reminded	-9.018517	80
		
 us	-0.63254184	80
		
 what	-5.5500154	80
		
 the	-2.8817518	80
		
 truck	-8.613775	80
		
 dragged	-9.4664135	80
		
 the	-3.9967148	80
		
 car	-3.9730003	80
		
 out	-2.6102002	80
		
 of	-0.8151982	80
		
 the	-0.34001005	80
		
 swamp	-6.603875	80
		
 last	-6.2229033	80
		
 spring	-3.8170485	80
		
.	-0.86688554	80
		
Our		81
		
 neighbor	-9.05598	81
		
 reminded	-9.017508	81
		
 us	-0.6369164	81
		
 that	-0.81151944	81
		
 the	-2.0824945	81
		
 truck	-7.6528645	81
		
 dragged	-11.223723	81
		
 the	-1.4671377	81
		
 car	-3.9879687	81
		
 out	-3.162506	81
		
 of	-0.4330708	81
		
 the	-0.28226054	81
		
 swamp	-7.6597676	81
		
 last	-5.6231103	81
		
 spring	-3.5723941	81
		
.	-1.148948	81
		
Our		82
		
 neighbor	-9.0555105	82
		
 reminded	-9.018365	82
		
 us	-0.64322627	82
		
 what	-5.5516357	82
		
 the	-2.8875172	82
		
 truck	-8.603167	82
		
 dragged	-9.475421	82
		
 out	-3.0505388	82
		
 of	-0.61805034	82
		
 the	-0.4697993	82
		
 swamp	-4.715337	82
		
 last	-3.553769	82
		
 spring	-3.6242764	82
		
.	-1.0857884	82
		
Our		83
		
 neighbor	-9.055838	83
		
 reminded	-9.024291	83
		
 us	-0.62409115	83
		
 that	-0.8122196	83
		
 the	-2.0851116	83
		
 truck	-7.6580715	83
		
 dragged	-11.240898	83
		
 out	-3.751435	83
		
 of	-1.9276323	83
		
 the	-0.39355335	83
		
 swamp	-4.8900824	83
		
 last	-3.5060701	83
		
 spring	-3.480753	83
		
.	-3.1925979	83
		
The		84
		
 shop	-9.042178	84
		
 owner	-2.5814967	84
		
 told	-3.9121473	84
		
 me	-2.2320104	84
		
 what	-5.0932016	84
		
 the	-2.9893367	84
		
 restaurant	-8.938248	84
		
 prepared	-8.498893	84
		
 a	-6.7846932	84
		
 great	-5.4335647	84
		
 meal	-2.1296628	84
		
 for	-1.6871039	84
		
 their	-4.0731397	84
		
 favorite	-8.755209	84
		
 guests	-4.180691	84
		
 yesterday	-6.77689	84
		
 evening	-3.3144617	84
		
.	-0.48032025	84
		
The		85
		
 shop	-9.042198	85
		
 owner	-2.5739686	85
		
 told	-3.9095523	85
		
 me	-2.2409863	85
		
 that	-1.0190935	85
		
 the	-1.7877094	85
		
 restaurant	-6.9583263	85
		
 prepared	-9.172331	85
		
 a	-2.3818486	85
		
 great	-4.9097433	85
		
 meal	-2.3970728	85
		
 for	-1.1072041	85
		
 their	-3.354283	85
		
 favorite	-8.9790125	85
		
 guests	-3.977103	85
		
 yesterday	-6.6229124	85
		
 evening	-3.7668138	85
		
.	-0.519306	85
		
The		86
		
 shop	-9.041991	86
		
 owner	-2.5802717	86
		
 told	-3.9158144	86
		
 me	-2.233284	86
		
 what	-5.091297	86
		
 the	-2.9888813	86
		
 restaurant	-8.948362	86
		
 prepared	-8.486423	86
		
 for	-1.3451196	86
		
 their	-3.7792153	86
		
 favorite	-7.9476604	86
		
 guests	-4.3048444	86
		
 yesterday	-7.2595034	86
		
 evening	-3.5456364	86
		
.	-0.6787163	86
		
The		87
		
 shop	-9.041963	87
		
 owner	-2.5721784	87
		
 told	-3.916861	87
		
 me	-2.221881	87
		
 that	-1.0182979	87
		
 the	-1.7865785	87
		
 restaurant	-6.959149	87
		
 prepared	-9.169591	87
		
 for	-4.45257	87
		
 their	-3.8171427	87
		
 favorite	-7.378464	87
		
 guests	-3.3331518	87
		
 yesterday	-8.932533	87
		
 evening	-3.7160275	87
		
.	-0.78546816	87
		
My		88
		
 sister	-5.0431294	88
		
 told	-4.6032352	88
		
 me	-0.18438715	88
		
 what	-4.2392607	88
		
 the	-4.0615396	88
		
 newspaper	-7.8026314	88
		
 published	-7.189809	88
		
 a	-6.09919	88
		
 long	-3.7562923	88
		
 story	-7.641961	88
		
 about	-0.54449874	88
		
 the	-1.892032	88
		
 mayor	-7.3187866	88
		
 last	-6.160608	88
		
 month	-2.6029584	88
		
.	-0.6255175	88
		
My		89
		
 sister	-5.043151	89
		
 told	-4.5932856	89
		
 me	-0.1855678	89
		
 that	-1.4948397	89
		
 the	-2.6592276	89
		
 newspaper	-8.255333	89
		
 published	-4.7164865	89
		
 a	-1.1256715	89
		
 long	-4.7853155	89
		
 story	-2.4085221	89
		
 about	-0.25456208	89
		
 the	-1.4055307	89
		
 mayor	-7.648816	89
		
 last	-5.488287	89
		
 month	-2.42216	89
		
.	-0.6837675	89
		
My		90
		
 sister	-5.0432115	90
		
 told	-4.5985236	90
		
 me	-0.1853326	90
		
 what	-4.2440977	90
		
 the	-4.0554743	90
		
 newspaper	-7.8051343	90
		
 published	-7.200276	90
		
 about	-1.497394	90
		
 the	-2.297554	90
		
 mayor	-6.933701	90
		
 last	-5.4119563	90
		
 month	-2.8324275	90
		
.	-0.7946017	90
		
My		91
		
 sister	-5.0432215	91
		
 told	-4.6034284	91
		
 me	-0.18642552	91
		
 that	-1.4956661	91
		
 the	-2.6579103	91
		
 newspaper	-8.2482605	91
		
 published	-4.7037697	91
		
 about	-5.8318553	91
		
 the	-1.890796	91
		
 mayor	-7.855232	91
		
 last	-6.668963	91
		
 month	-2.339567	91
		
.	-1.0982572	91
		
We		92
		
 remember	-7.3583407	92
		
 what	-3.8484719	92
		
 our	-4.1247263	92
		
 new	-8.201811	92
		
 friend	-2.815134	92
		
 brought	-6.922159	92
		
 a	-6.5970416	92
		
 large	-6.0644197	92
		
 present	-7.2622066	92
		
 to	-2.28034	92
		
 the	-1.453548	92
		
 birthday	-3.3514707	92
		
 party	-0.6748927	92
		
 last	-5.330475	92
		
 weekend	-3.0516543	92
		
.	-0.7749972	92
		
We		93
		
 remember	-7.357803	93
		
 that	-2.3304827	93
		
 our	-4.255062	93
		
 new	-6.0251145	93
		
 friend	-3.6121852	93
		
 brought	-7.111796	93
		
 a	-2.1836276	93
		
 large	-4.1196127	93
		
 present	-7.1393514	93
		
 to	-2.7499506	93
		
 the	-1.2943459	93
		
 birthday	-4.157534	93
		
 party	-0.8924913	93
		
 last	-5.0835676	93
		
 weekend	-3.5017111	93
		
.	-0.6184544	93
		
We		94
		
 remember	-7.357927	94
		
 what	-3.8504202	94
		
 our	-4.1253943	94
		
 new	-8.198658	94
		
 friend	-2.8280845	94
		
 brought	-6.9125023	94
		
 to	-1.8515764	94
		
 the	-1.2578822	94
		
 birthday	-7.7275577	94
		
 party	-0.29218873	94
		
 last	-3.3607755	94
		
 weekend	-3.1215236	94
		
.	-0.86678964	94
		
We		95
		
 remember	-7.357789	95
		
 that	-2.3316371	95
		
 our	-4.2544556	95
		
 new	-6.0212607	95
		
 friend	-3.5986097	95
		
 brought	-7.110908	95
		
 to	-4.238698	95
		
 the	-1.600652	95
		
 birthday	-8.086267	95
		
 party	-0.38527498	95
		
 last	-5.89071	95
		
 weekend	-3.3293266	95
		
.	-3.2097154	95
		
I		96
		
 know	-4.2624073	96
		
 who	-4.988717	96
		
 our	-6.74488	96
		
 uncle	-8.947583	96
		
 grabbed	-13.719337	96
		
 the	-4.0060415	96
		
 food	-6.134869	96
		
 in	-6.2539983	96
		
 front	-2.9852939	96
		
 of	-0.023685224	96
		
 the	-2.665969	96
		
 guests	-7.1357923	96
		
 at	-3.9081209	96
		
 the	-0.5889554	96
		
 holiday	-7.121933	96
		
 party	-1.3887445	96
		
.	-1.1104275	96
		
I		97
		
 know	-4.2627473	97
		
 that	-2.3890264	97
		
 our	-5.70799	97
		
 uncle	-8.919439	97
		
 grabbed	-11.952155	97
		
 the	-2.7484581	97
		
 food	-6.306687	97
		
 in	-4.4477186	97
		
 front	-3.6970613	97
		
 of	-0.030466381	97
		
 the	-2.6263888	97
		
 guests	-5.5477324	97
		
 at	-3.4422596	97
		
 the	-0.61924416	97
		
 holiday	-7.340987	97
		
 party	-1.1959887	97
		
.	-1.414809	97
		
I		98
		
 know	-4.263181	98
		
 who	-4.9860578	98
		
 our	-6.7628636	98
		
 uncle	-8.93528	98
		
 grabbed	-13.725604	98
		
 the	-4.0101337	98
		
 food	-6.1363506	98
		
 in	-6.232173	98
		
 front	-2.9963975	98
		
 of	-0.023461077	98
		
 at	-6.2410645	98
		
 the	-0.42452598	98
		
 holiday	-7.781105	98
		
 party	-0.60780835	98
		
.	-1.2410142	98
		
I		99
		
 know	-4.2627077	99
		
 that	-2.3892953	99
		
 our	-5.7108655	99
		
 uncle	-8.914164	99
		
 grabbed	-11.947455	99
		
 the	-2.757695	99
		
 food	-6.3047733	99
		
 in	-4.4531736	99
		
 front	-3.6987858	99
		
 of	-0.029900668	99
		
 at	-11.143087	99
		
 the	-1.4030508	99
		
 holiday	-8.031141	99
		
 party	-1.3357042	99
		
.	-1.4969729	99
		
My		100
		
 neighbor	-7.7019386	100
		
 told	-4.078	100
		
 me	-0.09193539	100
		
 who	-7.199263	100
		
 the	-2.882114	100
		
 dog	-5.248377	100
		
 caught	-11.635477	100
		
 the	-3.9194586	100
		
 mouse	-6.5741367	100
		
 in	-2.972821	100
		
 full	-9.5534115	100
		
 view	-0.917694	100
		
 of	-0.2775883	100
		
 the	-1.0817702	100
		
 neighbors	-3.428728	100
		
 yesterday	-6.9669895	100
		
.	-0.742832	100
		
My		101
		
 neighbor	-7.7018857	101
		
 told	-4.0747385	101
		
 me	-0.09362734	101
		
 that	-1.2703937	101
		
 the	-2.1917412	101
		
 dog	-5.318685	101
		
 caught	-7.489742	101
		
 the	-2.0154374	101
		
 mouse	-5.6267824	101
		
 in	-2.1063914	101
		
 full	-9.33796	101
		
 view	-1.2744067	101
		
 of	-0.17500079	101
		
 the	-0.9143015	101
		
 neighbors	-4.1803646	101
		
 yesterday	-7.193965	101
		
.	-0.9367388	101
		
My		102
		
 neighbor	-7.7015195	102
		
 told	-4.075793	102
		
 me	-0.09339579	102
		
 who	-7.1932855	102
		
 the	-2.8860087	102
		
 dog	-5.2494125	102
		
 caught	-11.64864	102
		
 the	-3.9194183	102
		
 mouse	-6.5978975	102
		
 in	-2.9627204	102
		
 full	-9.564203	102
		
 view	-0.92454916	102
		
 of	-0.276478	102
		
 yesterday	-10.854492	102
		
.	-1.5805081	102
		
My		103
		
 neighbor	-7.701414	103
		
 told	-4.078562	103
		
 me	-0.093465686	103
		
 that	-1.2742274	103
		
 the	-2.191295	103
		
 dog	-5.319101	103
		
 caught	-7.474959	103
		
 the	-2.0100772	103
		
 mouse	-5.630409	103
		
 in	-2.1104536	103
		
 full	-9.35834	103
		
 view	-1.2773703	103
		
 of	-0.17518394	103
		
 yesterday	-12.117168	103
		
.	-4.8176656	103
		
I		104
		
 know	-4.2626615	104
		
 who	-4.990801	104
		
 the	-3.3828948	104
		
 committee	-9.552931	104
		
 delivered	-12.628484	104
		
 the	-0.9572502	104
		
 report	-1.7974304	104
		
 to	-0.19589853	104
		
 the	-5.6076593	104
		
 president	-2.6393754	104
		
 by	-6.9275894	104
		
 the	-2.143901	104
		
 deadline	-4.589294	104
		
.	-1.3693794	104
		
I		105
		
 know	-4.2626333	105
		
 that	-2.3886337	105
		
 the	-2.9332204	105
		
 committee	-7.711455	105
		
 delivered	-11.203895	105
		
 the	-1.9968535	105
		
 report	-1.4114238	105
		
 to	-1.1590497	105
		
 the	-0.4617677	105
		
 president	-2.8390331	105
		
 by	-5.9823875	105
		
 the	-1.8207407	105
		
 deadline	-2.0154548	105
		
.	-1.5865129	105
		
I		106
		
 know	-4.262838	106
		
 who	-4.9873304	106
		
 the	-3.3823016	106
		
 committee	-9.553493	106
		
 delivered	-12.635325	106
		
 the	-0.95844567	106
		
 report	-1.7972499	106
		
 to	-0.19685899	106
		
 by	-7.8798914	106
		
 the	-2.1489303	106
		
 deadline	-5.84558	106
		
.	-1.3899807	106
		
I		107
		
 know	-4.263018	107
		
 that	-2.3906884	107
		
 the	-2.9307325	107
		
 committee	-7.703744	107
		
 delivered	-11.229675	107
		
 the	-1.9930203	107
		
 report	-1.4072803	107
		
 to	-1.1538866	107
		
 by	-12.283583	107
		
 the	-1.83675	107
		
 deadline	-2.6310055	107
		
.	-1.7599549	107
		
You		108
		
 remember	-6.9395537	108
		
 who	-5.5600324	108
		
 the	-3.354477	108
		
 businessman	-10.765278	108
		
 showed	-9.656097	108
		
 the	-2.6980617	108
		
 presentation	-7.930206	108
		
 to	-0.11390885	108
		
 the	-4.7118278	108
		
 visitors	-9.871678	108
		
 after	-6.589851	108
		
 lunch	-4.1233535	108
		
.	-2.8130379	108
		
You		109
		
 remember	-6.939071	109
		
 that	-1.8992889	109
		
 the	-4.512504	109
		
 businessman	-11.152866	109
		
 showed	-7.37731	109
		
 the	-2.4871147	109
		
 presentation	-8.762585	109
		
 to	-1.06829	109
		
 the	-1.1517003	109
		
 visitors	-7.2605886	109
		
 after	-5.4487634	109
		
 lunch	-2.5463026	109
		
.	-1.1068174	109
		
You		110
		
 remember	-6.9397216	110
		
 who	-5.5633383	110
		
 the	-3.3552217	110
		
 businessman	-10.767278	110
		
 showed	-9.651507	110
		
 the	-2.7118165	110
		
 presentation	-7.9260364	110
		
 to	-0.11255987	110
		
 after	-5.8075695	110
		
 lunch	-5.8430676	110
		
.	-3.53576	110
		
You		111
		
 remember	-6.9389424	111
		
 that	-1.8993987	111
		
 the	-4.5157957	111
		
 businessman	-11.153009	111
		
 showed	-7.3727365	111
		
 the	-2.4850955	111
		
 presentation	-8.763	111
		
 to	-1.0619979	111
		
 after	-12.956043	111
		
 lunch	-4.221136	111
		
.	-1.6917785	111
		
She		112
		
 told	-4.937812	112
		
 me	-1.1472186	112
		
 who	-7.1847806	112
		
 the	-2.9886668	112
		
 star	-8.089403	112
		
 student	-6.382795	112
		
 stole	-14.411316	112
		
 answers	-5.833634	112
		
 to	-3.5547273	112
